cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c01.Tn.MAL,CTD-2545M3.8,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,JOSD2,0.8656114777227953,0.06943759,0.0671329,Kept,None,Kept,False,False,False,5936
CD8.c01.Tn.MAL,ASPDH,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,LRRC4B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SYT3,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,C19orf81,0.9992804248043238,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SHANK1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CLEC11A,0.9920172326571899,0.030316262,0.029865805,Kept,None,Kept,False,False,False,8329
CD8.c01.Tn.MAL,CTD-2568A17.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,C19orf48,0.9375784673948907,0.056835856,0.055279404,Kept,None,Kept,False,False,False,6558
CD8.c01.Tn.MAL,MGC45922,0.9995002823151106,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK1,0.9992535288093809,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK2,0.9993696814777937,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK5,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK6,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK7,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK8,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KLK10,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
