cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,NOP16,0.9127058268516691,0.18580121,0.17041866,Kept,None,Kept,False,False,False,3286
CD8.c16.MAIT.SLC4A10,HIGD2A,0.44884720811789053,0.9280951,0.6565325,Kept,None,Kept,False,False,False,480
CD8.c16.MAIT.SLC4A10,CLTB,0.6782418964387752,0.473978,0.38796487,Kept,None,Kept,False,False,False,1204
CD8.c16.MAIT.SLC4A10,FAF2,0.9292978455735391,0.12758909,0.120081805,Kept,None,Kept,False,False,False,4516
CD8.c16.MAIT.SLC4A10,RNF44,0.8594138214053447,0.24381818,0.21818583,Kept,None,Kept,False,False,False,2501
CD8.c16.MAIT.SLC4A10,CDHR2,0.9993375864693046,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,GPRIN1,0.997809008289742,0.004133509,0.0041249897,Kept,None,Kept,False,False,False,12479
CD8.c16.MAIT.SLC4A10,SNCB,0.9993857281804874,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,EIF4E1B,0.9994045996709855,0.0,0.0,Filtered,Module_Translation_Factor,Translation Factor,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TSPAN17,0.9285234839532999,0.07489748,0.072225295,Kept,None,Kept,False,False,False,6258
CD8.c16.MAIT.SLC4A10,LINC01574,0.0,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Other Noise,False,False,False,13327
CD8.c16.MAIT.SLC4A10,HK3,0.9993093520376383,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,UIMC1,0.9149934901558584,0.12966156,0.12191808,Kept,None,Kept,False,False,False,4464
CD8.c16.MAIT.SLC4A10,ZNF346,0.971305658812448,0.06515171,0.063117236,Kept,None,Kept,False,False,False,6711
CD8.c16.MAIT.SLC4A10,FGFR4,0.999396329863694,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,NSD1,0.8492073214798311,0.1407479,0.13168411,Kept,None,Kept,False,False,False,4190
CD8.c16.MAIT.SLC4A10,RAB24,0.8750811986924908,0.13061278,0.12275977,Kept,None,Kept,False,False,False,4438
